structurePerIdRank	formulaRank	CSI:FingerIDScore	ModelScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	1	-61.694	-7.015		0.518	31.584	C15H33NO8	[M + H]+	C15H34NO8+	ZWPVJVYYGHUXFO	InChI=1S/C15H33NO8/c16-1-3-18-5-7-21-11-13-23-15-24-14-12-22-10-9-20-8-6-19-4-2-17/h17H,1-16H2		NCCOCCOCCOCOCCOCCOCCOCCO	356.228	340	5.665	857318863174508317	857316080962006491	857316080957812186	6250	
1	2	-116.992	-5.388		0.011	35.084	C21H47N3O5	[M + K]+	C21H47KN3O5+	BFFGJRYWGHEWHE	InChI=1S/C21H47N3O5/c1-2-3-7-22-10-11-23-8-5-4-6-9-24-12-14-26-16-18-28-20-21-29-19-17-27-15-13-25/h22-25H,2-21H2,1H3		CCCCNCCNCCCCCNCCOCCOCCOCCOCCO	460.312	340	5.667	857318886146711492	857316081020726751	857316081016532446	6266	
1	1	-4.757	-0.037		0.917	26.533	C18H38O10	[M + H]+	C18H39O10+	YZUUTMGDONTGTN	InChI=1S/C18H38O10/c19-1-3-21-5-7-23-9-11-25-13-15-27-17-18-28-16-14-26-12-10-24-8-6-22-4-2-20/h19-20H,1-18H2	Epitope ID:159256	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	415.254	341	5.680	857318858430750410	857316081071058403	857316081071058402	6260	
1	1	-86.707	-7.381		0.795	87.791	C14H30O7	[M + H]+	C14H31O7+	WMCHFJATGCEIBK	InChI=1S/C14H30O7/c15-4-1-3-14(17)13-21-12-11-20-10-9-19-8-7-18-6-2-5-16/h14-17H,1-13H2		OCCCOCCOCCOCCOCC(O)CCCO	311.206	350	5.829	857318882552192933	857316081138167271	857316081133972966	6396	
1	1	-38.103	-1.826		0.972	19.324	C14H15N	[M + H]+	C14H16N+	BWLUMTFWVZZZND	InChI=1S/C14H15N/c1-3-7-13(8-4-1)11-15-12-14-9-5-2-6-10-14/h1-10,15H,11-12H2	Bibenzylamine	C1=CC=C(C=C1)CNCC2=CC=CC=C2	198.128	354	5.898	857318862759272211	857316081201081835	857316081196887530	6524	
1	1	-302.453	-7.802		0.870	43.428	C23H45N5O7	[M + H]+	C23H46N5O7+	CAKXQIJXFRTRQM	InChI=1S/C23H45N5O7/c1-3-25(32)16-11-12-18-26(33)17-9-5-13-22(30)28(35)20-10-6-14-23(31)27(34)19-8-4-7-15-24-21(2)29/h3,32-35H,1,4-20H2,2H3,(H,24,29)		C=CN(O)CCCCN(O)CCCCC(=O)N(O)CCCCC(=O)N(O)CCCCCNC(C)=O	504.338	355	5.919	857318898192752688	857316081255607791	857316081255607790	6653	
1	1	-86.738	-8.133		0.494	51.462	C17H37NO9	[M + H]+	C17H38NO9+	HPFKPLBVAGJXHS	InChI=1S/C17H37NO9/c1-16(18)17(20)27-15-14-26-13-12-25-11-10-24-9-8-23-7-6-22-5-4-21-3-2-19/h16-17,19-20H,2-15,18H2,1H3		CC(N)C(O)OCCOCCOCCOCCOCCOCCOCCO	400.254	357	5.955	857318887195287515	857316081322716659	857316081318522354	6703	
1	2	-53.269	-6.544		0.131	62.982	C5H11N3	[M + Na]+	C5H11N3Na+	MIZYUAIMPNURSZ	InChI=1S/C5H11N3/c6-3-5-1-2-7-4-8-5/h7H,1-4,6H2		NCC1=NCNCC1	136.084	359	5.980	857318893730013198	857316081373048311	857316081373048310	6753	
1	1	-72.792	-2.253		0.997	20.023	C7H12O2	[M + H]+	C7H13O2+	BTFFUEGVQBZTMY	InChI=1S/C7H12O2/c1-4-9-7(8)5-6(2)3/h4,6H,1,5H2,2-3H3	Vinyl isovalerate	CC(C)CC(=O)OC=C	129.091	361	6.009	857318880840916899	857316081423379963	857316081423379962	6725	
1	1	-32.585	-2.966		1.000	27.809	C13H25N	[M + H]+	C13H26N+	JMXKCMGJNZQWDD	InChI=1S/C13H25N/c1-3-7-12(8-4-1)11-14-13-9-5-2-6-10-13/h12-14H,1-11H2	(Cyclohexylmethyl)cyclohexylamine	C1CCC(CC1)CNC2CCCCC2	196.206	362	6.025	857318863040290588	857316081473711615	857316081473711614	6824	
1	1	-125.052	-6.815		0.964	84.641	C14H30O7	[M + H]+	C14H31O7+	LPTDFGYQZZWELQ	InChI=1S/C14H30O7/c15-7-4-5-11(17)10-21-8-3-1-2-6-12(18)14(20)13(19)9-16/h11-20H,1-10H2		OCCCC(O)COCCCCCC(O)C(O)C(O)CO	311.206	365	6.077	857318867968597831	857316081524043267	857316081519848962	7024	
1	1	-159.212	-8.860		0.981	45.675	C27H53N5O9	[M + H]+	C27H54N5O9+	GAMLFQSGNQAGDV	InChI=1S/C27H53N5O9/c1-26(33)32(35)13-8-4-6-10-30-27(34)25-41-24-23-40-22-21-39-20-19-38-18-17-37-16-15-36-14-12-29-9-5-2-3-7-11-31-28/h29,31,35H,2-4,6-8,10-25,28H2,1H3,(H,30,34)		CC(=O)N(O)CCCCCNC(=O)COCCOCCOCCOCCOCCOCCNC#CCCCCNN	592.390	366	6.105	857318904022835268	857316081578569223	857316081578569222	6911	
1	1	-406.724	-9.700		0.928	37.351	C20H37N5O6	[M + H]+	C20H38N5O6+	RVQMDGCDMKVWOX	InChI=1S/C20H37N5O6/c1-3-5-14-25(31-4-2)20(29)18(27)22-12-8-6-10-15(21)17(26)23-16-11-7-9-13-24(30)19(16)28/h15-16,30H,3-14,21H2,1-2H3,(H,22,27)(H,23,26)		CCCCN(OCC)C(=O)C(=O)NCCCCC(N)C(=O)NC1CCCCN(O)C1=O	444.280	367	6.121	857318866513174332	857316081687621135	857316081683426830	7097	
1	1	-29.281	-2.836		1.000	27.115	C13H25N	[M + H]+	C13H26N+	JMXKCMGJNZQWDD	InChI=1S/C13H25N/c1-3-7-12(8-4-1)11-14-13-9-5-2-6-10-13/h12-14H,1-11H2	(Cyclohexylmethyl)cyclohexylamine	C1CCC(CC1)CNC2CCCCC2	196.206	368	6.140	857318855385685657	857316081742147091	857316081737952786	7085	
1	1	-50.209	-5.409		0.999	99.168	C16H34O8	[M + H]+	C16H35O8+	INQMQNHTTHFACB	InChI=1S/C16H34O8/c17-4-2-1-3-16(19)15-24-14-13-23-12-11-22-10-9-21-8-7-20-6-5-18/h16-19H,1-15H2		OCCCCC(O)COCCOCCOCCOCCOCCO	355.233	371	6.175	857318884099891119	857316081809255959	857316081809255958	7041	
1	1	-101.874	-6.357		0.575	16.999	C16H35NO7	[M + H]+	C16H36NO7+	PYNJAPIFNIBRSM	InChI=1S/C16H35NO7/c1-2-18-5-6-20-9-10-22-13-14-24-16-15-23-12-11-21-8-7-19-4-3-17/h2-17H2,1H3	3,6,9,12,15,18,21-Heptaoxatricosane-1-amine	CCOCCOCCOCCOCCOCCOCCOCCN	354.249	373	6.210	857318872271953767	857316081884753435	857316081884753434	7332	
1	1	-29.915	-6.576		1.000	65.234	C7H10	[M + H]+	C7H11+	WBRNPACSUWTMKL	InChI=1S/C7H10/c1-2-7-5-3-4-6-7/h2-3,5,7H,1,4,6H2	(3S)-3-ethenylcyclopentene	C=CC1CCC=C1	95.086	374	6.228	857318858380418761	857316081951862303	857316081951862302	7325	
1	1	-113.886	-7.128		1.000	93.051	C8H13ClF2N2O	[M + H]+	C8H14ClF2N2O+	DKANFIUSKKQPKA	InChI=1S/C8H13ClF2N2O/c1-7(2,8(9,10)11)12-13(14)6-4-3-5-6/h6H,3-5H2,1-2H3		CC(C)(N=[N+]([O-])C1CCC1)C(F)(F)Cl	227.074	374	6.233	857318885010055097	857316082014776867	857316082014776866	7222	
1	2	-544.922	-11.616		0.195	25.478	C36H53N5O5	[M + H]+	C36H54N5O5+	PKAXNWGYXYCZDE	InChI=1S/C36H53N5O5/c1-5-26-22-28(26)33(43)37-18-19-38-34(44)30-13-7-6-10-20-41(30)36(46)29(21-25-16-14-24(4)15-17-25)39-35(45)31(23(2)3)40-32(42)27-11-8-9-12-27/h5,14-17,23,26-31H,1,6-13,18-22H2,2-4H3,(H,37,43)(H,38,44)(H,39,45)(H,40,42)		C=CC1CC1C(=O)NCCNC(=O)C1CCCCCN1C(=O)C(Cc1ccc(C)cc1)NC(=O)C(NC(=O)C1CCCC1)C(C)C	636.416	377	6.291	857318878177533836	857316082069302823	857316082065108518	7441	
1	1	-7.706	-0.096		0.996	73.969	C17H21NO4	[M + H]+	C17H22NO4+	ZPUCINDJVBIVPJ	InChI=1S/C17H21NO4/c1-18-12-8-9-13(18)15(17(20)21-2)14(10-12)22-16(19)11-6-4-3-5-7-11/h3-7,12-15H,8-10H2,1-2H3	Cocain	CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC	304.154	381	6.357	857318896531808284	857316082123828779	857316082119634474	7590	
1	1	-62.952	-2.888		0.999	124.766	C9H6O3	[M + H]+	C9H7O3+	GTWXSZIQNTUNKR	InChI=1S/C9H6O3/c10-9(11)7-1-2-8-6(5-7)3-4-12-8/h1-5H,(H,10,11)	1-benzofuran-5-carboxylic acid	C1=CC2=C(C=CO2)C=C1C(=O)O	163.039	382	6.368	857318886570336205	857316082182549039	857316082182549038	7592	
1	1	-216.203	-6.691		1.000	37.612	C16H24O4	[M + H]+	C16H25O4+	PPYKUUTYTFPYKH	InChI=1S/C16H24O4/c1-4-6-9-20-15-10-12(5-2)13(7-8-16(17)18)11-14(15)19-3/h10-11H,4-9H2,1-3H3,(H,17,18)		CCCCOc1cc(CC)c(CCC(=O)O)cc1OC	281.175	383	6.380	857318865644953394	857316082241269299	857316082241269298	7605	
1	1	-70.628	-6.878		1.000	213.620	C10H16O2	[M + H]+	C10H17O2+	FFGZTXUDDRJGKI	InChI=1S/C10H16O2/c1-3-5-9(11)7-8-10(12)6-4-2/h3H,1,4-8H2,2H3	Dec-1-ene-4,7-dione	CCCC(=O)CCC(=O)CC=C	169.122	383	6.388	857318872997568369	857316082299989559	857316082299989558	7622	
1	1	-100.950	-7.120		0.999	51.055	C17H21NO	[M + H]+	C17H22NO+	OYFFTIFRSDDQOK	InChI=1S/C17H21NO/c1-5-14(19)15-11(2)13-8-6-7-12-9-17(3,4)10-18(15)16(12)13/h6-8H,5,9-10H2,1-4H3		CCC(=O)c1c(C)c2cccc3c2n1CC(C)(C)C3	256.170	387	6.453	857318889061752816	857316082358709819	857316082358709818	7613	
1	6	-95.191	-8.097		0.020	17.331	C14H28N3O3P	[M + H]+	C14H29N3O3P+	ZJBOCVTUUWQZEW	InChI=1S/C14H28N3O3P/c1-3-17(14-16)7-8-18-9-10-19-11-12-20-21(2)13-5-4-6-15/h14,16H,3-5,7-13H2,1-2H3		CCN(C=N)CCOCCOCCOP(C)CCCC#N	318.196	388	6.465	857318871470841698	857316082417430079	857316082417430078	7727	
1	3	-243.622	-12.176		0.102	22.936	C34H65NO10S	[M + H]+	C34H66NO10S+	OXMRPJFZWSAHMY	InChI=1S/C34H65NO10S/c1-5-11-37-12-13-38-14-15-39-16-17-40-18-19-41-20-21-42-22-23-43-24-25-44-26-27-45-28-29-46-30-34(3,4)35-33(36)32-9-7-31(6-2)8-10-32/h5,31-32H,1,6-30H2,2-4H3,(H,35,36)		C=CCOCCOCCOCCOCCOCCOCCOCCOCCOCCSCC(C)(C)NC(=O)C1CCC(CC)CC1	680.442	388	6.470	857318876545949571	857316082471956035	857316082467761730	7735	
1	1	-51.748	-6.908		0.998	87.599	C18H38O9	[M + H]+	C18H39O9+	VFAZQHASDHCZDY	InChI=1S/C18H38O9/c19-4-7-23-10-12-26-14-13-25-11-9-22-6-2-1-3-18(21)17-27-16-15-24-8-5-20/h18-21H,1-17H2		OCCOCCOCCOCCOCCCCC(O)COCCOCCO	399.259	389	6.476	857318875937775479	857316082526481991	857316082526481990	7665	
1	1	-29.461	-2.274		0.952	47.242	C7H7N3	[M + H]+	C7H8N3+	LRUDIIUSNGCQKF	InChI=1S/C7H7N3/c1-5-2-3-6-7(4-5)9-10-8-6/h2-4H,1H3,(H,8,9,10)	t56 bmnnj g1	CC1=CC2=NNN=C2C=C1	134.071	390	6.505	857318890588479493	857316082656505423	857316082656505422	7792	
1	1	-89.031	-6.752		1.000	119.398	C11H10O3	[M + H]+	C11H11O3+	LMIWJZVLJJXHQT	InChI=1S/C11H10O3/c12-10(6-7-11(13)14)8-9-4-2-1-3-5-9/h1-8,12H,(H,13,14)	4-Hydroxy-5-phenylpenta-2,4-dienoic acid	C1=CC=C(C=C1)C=C(C=CC(=O)O)O	191.070	391	6.510	857318898264055866	857316082593590859	857316082589396554	7716	
1	1	-83.130	-6.944		0.795	22.376	C18H39NO8	[M + H]+	C18H40NO8+	SYFULIAIEUEARL	InChI=1S/C18H39NO8/c1-2-20-5-6-22-9-10-24-13-14-26-17-18-27-16-15-25-12-11-23-8-7-21-4-3-19/h2-19H2,1H3		CCOCCOCCOCCOCCOCCOCCOCCOCCN	398.275	391	6.519	857318895701336081	857316082711031379	857316082711031378	7830	
1	11	-141.507	-7.065		0.000	-70.227	C18H32O2	[M + H]+	C18H33O2+	HVBXZHGKXIMNIF	InChI=1S/C18H32O2/c1-3-5-11-15-18(20)16-13-10-8-6-7-9-12-14-17(19)4-2/h2,13,16-20H,3,5-12,14-15H2,1H3		C#CC(O)CCCCCCCC=CC(O)CCCCC	281.175	392	6.529	857318935014547544	857316082765557335	857316082765557334	7834	
1	1	-59.291	-6.305		0.331	97.277	C10H8O2	[M + H]+	C10H9O2+	GBDHUFATUKHCNJ	InChI=1S/C10H8O2/c1-2-8-5-3-4-6-9(8)10(12)7-11/h2-7H,1H2	2-(2-Ethenylphenyl)-2-oxoacetaldehyde	C=CC1=CC=CC=C1C(=O)C=O	161.060	393	6.549	857320067875096632	857316082820083291	857316082820083290	7873	
1	1	-89.083	-6.686		0.998	104.015	C11H10O3	[M + H]+	C11H11O3+	ALGOPMPNAXRFNP	InChI=1S/C11H10O3/c12-7-3-9-14-11-5-2-1-4-10(11)6-8-13/h1-2,4-5,8,12H,6,9H2		O=CCc1ccccc1OCC#CO	191.071	395	6.587	857320075114465595	857316082874609247	857316082874609246	7946	
1	1	-71.604	-3.219		1.000	202.974	C10H14O3	[M + H]+	C10H15O3+	KCMWQRDQGFQYJP	InChI=1S/C10H14O3/c1-2-3-4-5-6-7-8-9(11)10(12)13/h2-4,7-8H2,1H3,(H,12,13)		CCCCC#CCCC(=O)C(=O)O	183.102	396	6.597	857320094852867882	857316082929135203	857316082924940898	7886	
1	1	-75.036	-4.570		1.000	75.145	C8H12O2	[M + H]+	C8H13O2+	CKQOPDZKZXTEHM	InChI=1S/C8H12O2/c1-3-4-5-6-7-10-8(2)9/h3-5H2,1-2H3	Acetic acid 1-hexynyl ester	CCCCC#COC(=O)C	141.091	396	6.606	857320076670552390	857316082983661159	857316082979466854	7966	
1	3	-91.526	-4.682		0.089	26.878	C12H13BrFNO2	[M + H]+	C12H14BrFNO2+	XPVJZYDSWXFLFE	InChI=1S/C12H13BrFNO2/c13-11-4-1-3-10(12(11)14)9-15-5-8-17-7-2-6-16/h1,3-4,15-16H,5,7-9H2		OC#CCOCCNCc1cccc(Br)c1F	302.020	396	6.606	857320129887889996	857316083038187115	857316083038187114	8001	
1	2	-33.152	-5.038		0.499	58.255	C6H9FOS	[M + C2H3N + H]+	C8H13FNOS+	AGVYMHYMYNUQAX	InChI=1S/C6H9FOS/c1-3-9(8)5-4-6(2)7/h3-4H,1,5H2,2H3		C=CS(=O)CC=C(C)F	190.071	396	6.607	857320125643253923	857316083096907375	857316083092713070	8003	
1	3	-24.959	-1.912		0.000	115.821	C6H14OS2	[M + H]+	C6H15OS2+	BZCDGKUZNYSJED	InChI=1S/C6H14OS2/c1-3-8-5-6-9(7)4-2/h3-6H2,1-2H3		CCSCCS(=O)CC	167.056	397	6.609	857320118672320649	857316083231125111	857316083231125110	8002	
1	3	-71.127	-6.352		0.107	34.878	C13H29N3O7	[M + H]+	C13H30N3O7+	CDFLLLBGFGMKHX	InChI=1S/C13H29N3O7/c14-23-13-16-15-1-3-18-5-7-20-9-11-22-12-10-21-8-6-19-4-2-17/h17H,1-14H2		NOCN=NCCOCCOCCOCCOCCOCCO	340.209	397	6.622	857320168563567239	857316083344371327	857316083340177022	8049	
1	1	-18.726	-0.026		1.000	35.029	C11H20N2O2	[M + H]+	C11H21N2O2+	RKJPPVSYNXLANU	InChI=1S/C11H20N2O2/c14-11(13-6-8-15-9-7-13)12-10-4-2-1-3-5-10/h10H,1-9H2,(H,12,14)	N-cyclohexylmorpholine-4-carboxamide	C1CCC(CC1)NC(=O)N2CCOCC2	213.160	398	6.627	857320137215339099	857316083407285891	857316083407285890	8012	
1	1	-18.786	-0.026		1.000	35.124	C11H20N2O2	[M + H]+	C11H21N2O2+	RKJPPVSYNXLANU	InChI=1S/C11H20N2O2/c14-11(13-6-8-15-9-7-13)12-10-4-2-1-3-5-10/h10H,1-9H2,(H,12,14)	N-cyclohexylmorpholine-4-carboxamide	C1CCC(CC1)NC(=O)N2CCOCC2	213.160	403	6.721	857320140906326635	857316083478589063	857316083474394758	8226	
1	1	-51.058	-6.371		0.960	88.892	C20H42O10	[M + H]+	C20H43O10+	KHNRYHYLFSCVBG	InChI=1S/C20H42O10/c21-3-7-25-11-15-29-19-17-27-13-9-23-5-1-2-6-24-10-14-28-18-20-30-16-12-26-8-4-22/h21-22H,1-20H2	2-[2-[2-[2-[4-[2-[2-[2-(2-Hydroxyethoxy)ethoxy]ethoxy]ethoxy]butoxy]ethoxy]ethoxy]ethoxy]ethanol	C(CCOCCOCCOCCOCCO)COCCOCCOCCOCCO	443.285	403	6.721	857320151337560699	857316083533115019	857316083533115018	8020	
1	1	-151.352	-8.743		1.000	115.598	C23H45N5O6	[M + H]+	C23H46N5O6+	XBMWGYYUHPSVNI	InChI=1S/C23H45N5O6/c29-8-10-31-12-14-33-16-18-34-17-15-32-13-11-30-9-7-25-23(26-19-21-4-5-21)24-6-2-1-3-22-27-20-28-22/h20-22,29H,1-19H2,(H,27,28)(H2,24,25,26)		OCCOCCOCCOCCOCCOCCNC(=NCC1CC1)NCCCCC1N=CN1	488.343	403	6.722	857320191665793679	857316083600223887	857316083596029582	8087	
1	1	-49.575	-5.423		0.723	59.187	C20H42O10	[M + H3N + H]+	C20H46NO10+	KHNRYHYLFSCVBG	InChI=1S/C20H42O10/c21-3-7-25-11-15-29-19-17-27-13-9-23-5-1-2-6-24-10-14-28-18-20-30-16-12-26-8-4-22/h21-22H,1-20H2	2-[2-[2-[2-[4-[2-[2-[2-(2-Hydroxyethoxy)ethoxy]ethoxy]ethoxy]butoxy]ethoxy]ethoxy]ethoxy]ethanol	C(CCOCCOCCOCCOCCO)COCCOCCOCCOCCO	460.312	404	6.727	857320146509916785	857316083654749843	857316083654749842	8067	
1	4	-180.428	-6.426		0.009	13.152	C21H42O5S	[M + H]+	C21H43O5S+	FOEDYWJKBGCYCY	InChI=1S/C21H42O5S/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-24-17-18-25-19-20-26-21-27(22,23)4-2/h4H,2-3,5-21H2,1H3		C=CS(=O)(=O)COCCOCCOCCCCCCCCCCCCCC	407.280	407	6.778	857320138884672100	857316083709275799	857316083709275798	8280	
1	3	-103.694	-8.363		0.033	25.061	C12H27N9O4	[M + H]+	C12H28N9O4+	RCSKHRRVNKBAJJ	InChI=1S/C12H27N9O4/c13-10-17-11(14)19-12(18-10)20(9-21(15)16)1-3-23-5-7-25-8-6-24-4-2-22/h22H,1-9,15-16H2,(H4,13,14,17,18,19)		Nc1nc(N)nc(N(CCOCCOCCOCCO)CN(N)N)n1	362.222	407	6.778	857320418967712216	857316083763801755	857316083759607450	8296	
1	2	-58.492	-6.899		0.267	28.822	C15H33N3O8	[M + H]+	C15H34N3O8+	DYGUNVDTJLEPDQ	InChI=1S/C15H33N3O8/c16-1-3-20-5-6-21-7-8-22-9-10-23-11-12-24-13-14-26-18(19)2-4-25-15-17/h15,17,19H,1-14,16H2		N=COCCN(O)OCCOCCOCCOCCOCCOCCN	384.235	415	6.913	857320421505266145	857316083814133407	857316083814133406	8516	
1	5	-102.008	-6.209		0.004	11.281	C17H40N4O8	[M + H]+	C17H41N4O8+	GSVJYKQVBZBDLC	InChI=1S/C17H40N4O8/c18-19-17-29-16-15-28-14-13-27-11-8-24-5-2-21-20-1-4-23-7-10-26-12-9-25-6-3-22/h19-22H,1-18H2		NNCOCCOCCOCCOCCNNCCOCCOCCOCCO	429.294	415	6.915	857320413791941060	857316083872853667	857316083868659362	8406	
1	2	-48.861	-6.058		0.500	45.427	C8H12O	[M + H3N + H]+	C8H16NO+	JWVVZHHIPQFCDF	InChI=1S/C8H12O/c1-2-3-4-5-6-7-8-9/h8H,2-4,7H2,1H3	3-Octynal	CCCCC#CCC=O	142.123	416	6.929	857320412365877693	857316083931573927	857316083927379622	8543	
1	3	-167.576	-7.805		0.005	102.035	C26H56NO6P	[M + Na]+	C26H56NNaO6P+	YNHIJHKWSCWDOK	InChI=1S/C26H56NO6P/c1-27(2,28)15-17-30-19-21-32-23-25-33-24-22-31-20-18-29-16-13-11-9-7-5-3-4-6-8-10-12-14-26-34/h3-26,34H2,1-2H3		C[N+](C)([O-])CCOCCOCCOCCOCCOCCCCCCCCCCCCCCP	532.369	416	6.940	857320441671480693	857316083986099883	857316083986099882	8570	
1	1	-41.037	-9.223		0.991	91.260	C22H46O11	[M + H]+	C22H47O11+	NYOQCHYXSSOWOJ	InChI=1S/C22H46O11/c23-3-9-28-13-17-32-21-19-30-15-11-26-7-1-5-25-6-2-8-27-12-16-31-20-22-33-18-14-29-10-4-24/h23-24H,1-22H2		OCCOCCOCCOCCOCCCOCCCOCCOCCOCCOCCO	487.311	416	6.942	857320424546136765	857316084040625839	857316084036431534	8573	
1	1	-136.901	-8.410		0.999	58.222	C23H42N4O7	[M + H3N + H]+	C23H46N5O7+	KMTNGWUTXNXNLS	InChI=1S/C23H42N4O7/c24-5-8-28-10-12-30-14-16-32-18-20-34-21-19-33-17-15-31-13-11-29-9-7-26-23-4-2-1-3-6-25-22-27-23/h22H,2,4-21,24H2,(H,25,26,27)		NCCOCCOCCOCCOCCOCCOCCOCCNC1=NC=NCC#CCC1	504.338	417	6.952	857320422977466859	857316084086763187	857316084086763186	8593	
1	9	-113.572	-6.649		0.009	33.636	C20H22N6OS	[M + Na]+	C20H22N6NaOS+	WNWOOWJQFGCCEA	InChI=1S/C20H22N6OS/c1-13-9-22-10-14(2)18(13)23-17(27)12-28-20-25-24-19(16-5-7-21-8-6-16)26(20)11-15-3-4-15/h5-10,15H,3-4,11-12H2,1-2H3,(H,22,23,27)		Cc1cncc(C)c1NC(=O)CSc1nnc(-c2ccncc2)n1CC1CC1	417.146	418	6.964	857320444297115122	857316084137094839	857316084132900534	8615	
1	3	-145.837	-8.802		0.092	7.375	C22H29N7O2	[M + K]+	C22H29KN7O2+	AWBDSUTUJQQSEG	InChI=1S/C22H29N7O2/c30-21(28-8-4-17(5-9-28)19-23-6-1-7-24-19)18-15-26-22(29-10-12-31-13-11-29)27-20(18)25-14-16-2-3-16/h1,6-7,15-17H,2-5,8-14H2,(H,25,26,27)		O=C(c1cnc(N2CCOCC2)nc1NCC1CC1)N1CCC(c2ncccn2)CC1	462.204	419	6.982	857320415717126606	857316084183232187	857316084183232186	8646	
1	1	-34.547	-6.795		1.000	67.807	C8H14O	[M + H]+	C8H15O+	LWXIJTPQVNZEDH	InChI=1S/C8H14O/c1-4-6-7-8(3)9-5-2/h5H,2-4,6-7H2,1H3	2-Ethenoxyhex-1-ene	CCCCC(=C)OC=C	127.112	420	7.000	857320413825495498	857316084233563839	857316084229369534	8601	
1	3	-53.094	-4.354		0.013	40.689	C16H37N3O7	[M + Na]+	C16H37N3NaO7+	SFKVBAFCFFECHW	InChI=1S/C16H37N3O7/c17-26-16-15-25-14-13-24-12-11-23-9-4-19-2-7-21-6-1-18-3-8-22-10-5-20/h18-20H,1-17H2		NOCCOCCOCCOCCNCCOCCNCCOCCO	406.249	423	7.045	857320423317205495	857316084279701187	857316084279701186	8748	
1	1	-59.518	-3.281		1.000	24.146	C8H19N	[M + H]+	C8H20N+	JQVDAXLFBXTEQA	InChI=1S/C8H19N/c1-3-5-7-9-8-6-4-2/h9H,3-8H2,1-2H3	dibutylamine	CCCCNCCCC	130.159	425	7.080	857320412328128955	857316084325838535	857316084325838534	8802	
1	1	-7.827	-0.120		0.500	63.657	C12H27NO2	[M + H]+	C12H28NO2+	QZQNMMLYACBCMJ	InChI=1S/C12H27NO2/c1-2-3-4-5-6-7-8-13(9-11-14)10-12-15/h14-15H,2-12H2,1H3	Ethanol, 2,2'-(octylimino)bis-	CCCCCCCCN(CCO)CCO	218.212	427	7.113	857320430862759233	857316084376170187	857316084376170186	8871	
1	1	-21.340	-0.130		1.000	50.413	C10H23NO	[M + H]+	C10H24NO+	UVYBWDBLVDZIOX	InChI=1S/C10H23NO/c1-2-3-4-5-6-7-8-11-9-10-12/h11-12H,2-10H2,1H3	2-(Octylamino)ethanol	CCCCCCCCNCCO	174.185	427	7.117	857320434390168924	857316084430696143	857316084430696142	8880	
1	1	-34.661	-8.497		0.995	96.496	C24H50O12	[M + H]+	C24H51O12+	UQFXDVANGUMAMR	InChI=1S/C24H50O12/c25-3-7-29-11-15-33-19-17-31-13-9-27-5-1-2-6-28-10-14-32-18-21-35-23-24-36-22-20-34-16-12-30-8-4-26/h25-26H,1-24H2		OCCOCCOCCOCCOCCCCOCCOCCOCCOCCOCCOCCO	531.338	428	7.129	857320448650802711	857316084485222099	857316084481027794	8901	
1	3	-127.004	-9.130		0.039	119.947	C28H60NO7P	[M + Na]+	C28H60NNaO7P+	OZUNROILYMQETB	InChI=1S/C28H60NO7P/c1-32-24-25-34-22-20-18-16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-19-21-23-35-28(26-33-2)27-36-37(29,30)31/h28H,3-27H2,1-2H3,(H3,29,30,31)		COCCOCCCCCCCCCCCCCCCCCCCCCOC(COC)COP(N)(=O)O	576.395	428	7.130	857320600853716112	857316084548136663	857316084548136662	8904	
1	1	-570.642	-9.296		0.997	46.993	C30H46N2O6	[M + H3N + H]+	C30H50N3O6+	WXFQKYFRTOHYEH	InChI=1S/C30H46N2O6/c1-3-9-28(10-4-1)30(12-6-7-13-30)27-38-26-25-37-24-23-36-22-21-35-20-19-34-18-17-33-16-8-2-5-11-29-31-14-15-32-29/h1,3-4,9-10H,2,5,8,11-27H2,(H,31,32)		C1#CCC(COCCOCCOCCOCCOCCOCCCCCC2=NCCN2)(c2ccccc2)C1	548.364	428	7.140	857320441595983209	857316084602662619	857316084602662618	8913	
1	4	-213.040	-8.894		0.059	32.540	C21H37N3O4S	[M + H]+	C21H38N3O4S+	TVKSOHVOMRKMAE	InChI=1S/C21H37N3O4S/c22-19-20-1-3-21(4-2-20)29-18-10-24-6-5-23(7-12-26-13-9-24)8-14-27-16-17-28-15-11-25/h1-4,25H,5-19,22H2		NCc1ccc(SCCN2CCOCCN(CCOCCOCCO)CC2)cc1	428.262	430	7.166	857320439746295138	857316084648799967	857316084648799966	8963	
1	1	-45.681	-0.295		1.000	29.980	C12H26O5	[M + H]+	C12H27O5+	MXVMODFDROLTFD	InChI=1S/C12H26O5/c1-2-3-5-14-7-9-16-11-12-17-10-8-15-6-4-13/h13H,2-12H2,1H3	3,6,9,12-Tetraoxahexadecan-1-OL	CCCCOCCOCCOCCOCCO	251.185	431	7.184	857320434000098639	857316084707520227	857316084703325922	9002	
