spectralMatchRank	spectrumType	analogHit	querySpectrumIndex	querySpectrumScanNumber	querySpectrumMsLevel	querySpectrumCE	similarity	sharedPeaks	referenceMsLevel	referenceCE	referenceAdduct	referencePrecursorMz	referenceInstrument	referenceSmiles	referenceSplash	referenceName	referenceLinks	InChIkey2D	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	SPECTRUM	false	7		2	-1 eV	0.7623573	19	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	171.138	Orbitrap (LCMS)	C(CCCCC(=O)O)CCCCO	splash10-014i-9300000000-b7aa42719d2093536424	10-OH-capric acid	public_spectra_2506:(CCMSLIB00006706736)	YJCJVMMDTBEITC	171.138	600	9.997	857316089015070759	857316089015070758	12586	
1	SPECTRUM	false	0		2	-1 eV	0.78820467	10	2	-1 eV (corrected -1 eV)	[M + H]+	279.093	N/A	C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3	splash10-0gdi-0490000000-b19b81d14be3e19973e6	Triphenylphosphanoxid	public_spectra_2506:(CCMSLIB00003139711)	FIQMHBFVRAXMOP	279.094	620	10.335	857316089992343671	857316089992343670	12974	
1	SPECTRUM	false	4		2	-1 eV	0.6233534	18	2	-1 eV (corrected -1 eV)	[M + H]+	153.127	Orbitrap (LCMS)	CC1(C2CCC1(C(=O)C2)C)C	splash10-0fr2-9600000000-b91080418e498f74e966	Alcanfor	public_spectra_2506:(CCMSLIB00006118810)	DSSYKIVIOFKYAU	153.127	634	10.572	857316090084618367	857316090080424062	13339	
1	SPECTRUM	false	0		2	-1 eV	0.6820575	4	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	133.101	N/A	CC1=CCC(CC1=O)C(=C)C	splash10-001i-0900000000-7179acdfea80d150e459	D-Cavone	public_spectra_2506:(CCMSLIB00003135213)	ULDHMXUKGWMISQ	133.104	647	10.791	857316090843787443	857316090843787442	13693	
1	SPECTRUM	false	8		2	-1 eV	0.928413	4	2	28 eV	[M + H]+	230.248	Orbitrap (LCMS)	CCCCCCCCCCCC[N+](C)(C)[O-]	splash10-03e9-9050000000-0180619b23e349327f08	Admox 12	public_spectra_2506:(MSBNK-UFZ-WANA0052155BE0PH)	SYELZBGXAIXKHU	230.248	650	10.832	857316090982199487	857316090982199486	13621	
3	SPECTRUM	false	4		2	-1 eV	0.732392	10	2	53 eV	[M + H]+	219.187	Orbitrap (LCMS)	CCCCP(=O)(CCCC)CCCC	splash10-03fr-9000000000-56a8acbd43de3260bb0d	Butyphos	public_spectra_2506:(MSBNK-Eawag-EQ358907)	MNZAKDODWSQONA	219.187	665	11.081	857316091305160923	857316091305160922	14025	
1	SPECTRUM	false	-1		2		0.74550235	6	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	135.080	N/A	CC(COC1=CC=CC=C1)O	splash10-0a4i-1900000000-60d48a5a6d446cbbf4da	Phenoxyisopropanol	public_spectra_2506:(CCMSLIB00003135283)	IBLKWZIFZMJLFL	135.081	677	11.288	857316091682648315	857316091678454010	14287	
1	SPECTRUM	false	11		2	-1 eV	0.9728709	3	2	-1 eV (corrected -1 eV)	[M + H]+	214.253	N/A	CCCCCCCCCCCCCCN	splash10-08mi-9050000000-3249ccc90ee28bebc09f	Armeen 14	public_spectra_2506:(CCMSLIB00003136539)	PLZVEHJLHYMBBY	214.253	678	11.299	857316091846226183	857316091842031878	14303	
1	SPECTRUM	false	-1		2		0.8037814	29	2	-1 eV (corrected -1 eV)	[M + H]+	263.082	FTICR (LCMS)	C1=CC=C2C(=C1)C(=O)C(=C3C(=O)C4=CC=CC=C4N3)N2	null-null-null-null	Indigo J	public_spectra_2506:(CCMSLIB00004708139)	COHYTHOBJLSHDF	263.082	688	11.473	857316092110467359	857316092110467358	14572	
1	SPECTRUM	false	15		2	-1 eV	0.9821462	5	2	16 eV	[M + H]+	230.248	Orbitrap (LCMS)	CCCCCCCCCCCC[N+](C)(C)[O-]	splash10-053r-5090000000-aa2a283929dbfc2371fa	Admox 12	public_spectra_2506:(MSBNK-CASMI_2016-SM876801)	SYELZBGXAIXKHU	230.248	690	11.493	857316092156604707	857316092156604706	14591	
1	SPECTRUM	false	0		2	-1 eV	0.62599874	18	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	209.154	Orbitrap (LCMS)	CCC(C)(CCCCCC1C=CC(=O)O1)O	splash10-05ox-9100000000-73605838795f87b2bc5c	2-(6-hydroxy-6-methyloctyl)-2H-furan-5-one	public_spectra_2506:(BRUNGS_NIHNP_00241)	SYVFGLXUEAXFAP	209.154	695	11.585	857316092202742055	857316092202742054	14709	
3	SPECTRUM	false	2		2	-1 eV	0.5567621	25	2	-1 eV (corrected -1 eV)	[M + Na]+	343.224	Orbitrap (LCMS)	CC(=CCO)CCC1C(=C)CCC2C1(CCCC2(C)C(=O)O)C	splash10-052f-9720000000-af935af68908e6c1fe4a	Isocupressicacid	public_spectra_2506	DOYKMKZYLAAOGH	343.230	697	11.612	857316092248879403	857316092248879402	14717	
1	SPECTRUM	false	10		2	-1 eV	0.5693017	6	2	25 eV	[M + H]+	253.216	Orbitrap (LCMS)	C1CCCCOC(=O)CCCCCC=CCCC1	splash10-00ls-9100000000-8efc1b7f9fdf1fb2e9b4	Ambrettolid	public_spectra_2506:(MSBNK-UFZ-WANA036213D9F1PH)	NVIPUOMWGQAOIT	253.216	726	12.103	857316092571840839	857316092571840838	15364	
1	SPECTRUM	false	3		2	-1 eV	0.76881135	5	2	33 eV	[M + H]+	183.080	Orbitrap (LCMS)	C1=CC=C(C=C1)C(=O)C2=CC=CC=C2	splash10-0a6r-9600000000-8d5276b021e89af94c51	Phenyl ketone	public_spectra_2506:(MSBNK-Eawag-EQ01151606)	RWCCWEUUXYIKHB	183.081	739	12.319	857316092748001623	857316092743807318	15670	
1	SPECTRUM	false	0		2	-1 eV	0.6967852	20	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	209.154	Orbitrap (LCMS)	CCC(C)(CCCCCC1C=CC(=O)O1)O	splash10-05ox-9100000000-73605838795f87b2bc5c	2-(6-hydroxy-6-methyloctyl)-2H-furan-5-one	public_spectra_2506:(BRUNGS_NIHNP_00241)	SYVFGLXUEAXFAP	209.154	750	12.499	857316092919968103	857316092919968102	15881	
35	SPECTRUM	false	12		2	-1 eV	0.9622747	10	2	-1 eV (corrected -1 eV)	[M - H4O2 + H]+	415.213	Orbitrap (LCMS)	CC1=C(C(=NO1)C)C2=C(C=C3C(=C2)N=CC4=C3N(C(=N4)C5CCOCC5)C(C)COC)OC	splash10-014i-1900000000-f3065af5a7591e895489	HYPXHDJBILNWLI-UHFFFAOYSA-N	public_spectra_2506:(BRUNGS_MCEBIO_04357)	HYPXHDJBILNWLI	415.211	772	12.870	857316093402313107	857316093398118802	16486	
1	SPECTRUM	false	9		2	-1 eV	0.59407103	16	2	-1 eV (corrected -1 eV)	[M + H]+	219.113	Orbitrap (LCMS)	CN1C=C(C2=CC=CC=C21)CC(C(=O)O)N	splash10-05o3-0900000000-b75646f07f987eef1e5b	ACMC-20aota	public_spectra_2506:(BRUNGS_MCEBIO_06871)	ZADWXFSZEAPBJS	219.113	774	12.904	857316093448450455	857316093448450454	16545	
3	SPECTRUM	false	0		2	-1 eV	0.6815115	4	2	-1 eV (corrected -1 eV)	[M + Na]+	449.147	Orbitrap (LCMS)	C1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)NCCC(=O)C3=CC4=CC=CC=C4OC3=O	splash10-0002-0000900000-caf1cfd51395e0dbe349	(4-{[3-oxo-3-(2-oxochromen-3-yl)propyl]amino}phenyl)-N-benzylcarboxamide	public_spectra_2506:(CCMSLIB00006700701)	LVKMUWHJXWDZBZ	449.149	782	13.032	857316093544919455	857316093544919454	16742	
9	SPECTRUM	false	5		2	-1 eV	0.9601691	9	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	415.211	Orbitrap (LCMS)	COCC(CC1=CC(=C(C=C1)OC)OC)C(CC2=CC3=C(C(=C2)OC)OCO3)COC	null-null-null-null	6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole	public_spectra_2506:(CCMSLIB00005489369)	RCFGIEPQSDGMJJ	415.211	803	13.386	857316093645582759	857316093645582758	17206	
1	SPECTRUM	false	1		2	-1 eV	0.8900443	4	2	-1 eV (corrected -1 eV)	[M + H]+	231.081	N/A	C1=CC=C2C(=C1)C3=CC=CC4=C3C(=CC=C4)C2=O	splash10-0udi-2490000000-06ac8beb2caef103b392	Benzoanthrone	public_spectra_2506:(CCMSLIB00000085989)	HUKPVYBUJRAUAG	231.081	833	13.880	857316094442500587	857316094442500586	17832	
3	SPECTRUM	false	-1		2		0.9333634	7	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	415.211	Orbitrap (LCMS)	COCC(CC1=CC(=C(C=C1)OC)OC)C(CC2=CC3=C(C(=C2)OC)OCO3)COC	null-null-null-null	6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole	public_spectra_2506:(CCMSLIB00005489369)	RCFGIEPQSDGMJJ	415.211	844	14.061	857316094606078459	857316094606078458	18064	
1	SPECTRUM	false	10		2	-1 eV	0.9796415	3	2	-1 eV (corrected -1 eV)	[M + H]+	270.316	N/A	CCCCCCCCCCCCCCCCCCN	splash10-00di-8090000000-2b41a517cdb31566b407	Amine AB	public_spectra_2506:(CCMSLIB00003137558)	REYJJPSVUYRZGE	270.316	850	14.167	857316094782239243	857316094782239242	18220	
1	SPECTRUM	false	5		2	-1 eV	0.59057206	10	2	-1 eV (corrected -1 eV)	[M + H]+	211.206	N/A	CC=CCC=CCCCCCCCCO	splash10-053b-9600000000-7f3252d48829782d39a2	9,12-Tetradecadien-1-ol	public_spectra_2506:(CCMSLIB00003139041)	IHRPKOQVBCPMQH	211.206	890	14.829	857316095784677975	857316095780483670	19062	
1	SPECTRUM	false	1		2	-1 eV	0.7728943	3	2	40 eV	[M + H]+	298.347	Q-ToF (LCMS)	CCCCCCCCCCCCCCCCCCN(C)C	splash10-00di-9020000000-3afd141840b6e352b5bf	Dimantina	public_spectra_2506:(MSBNK-NILU-NL0330)	NAPSCFZYZVSQHF	298.347	926	15.440	857316096816476847	857316096816476846	20028	
1	SPECTRUM	false	-1		2		0.87910753	23	2	34 eV	[M + H]+	281.248	Orbitrap (LCMS)	CCCCCC=CCC=CCCCCCCCC(=O)O	splash10-0159-9400000000-8e7d06bf03376e9d8239	Linolate	public_spectra_2506:(MSBNK-Eawag-EQ331604)	OYHQOLUKZRVURQ	281.248	927	15.445	857316096862614195	857316096862614194	20021	
1	SPECTRUM	false	1		2	-1 eV	0.7580612	33	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	219.174	N/A	CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CO	splash10-05mo-5900000000-1af43d19971838fa01ea	Ionox 100	public_spectra_2506:(CCMSLIB00003138592)	HNURKXXMYARGAY	219.174	931	15.519	857316096946500283	857316096946500282	20120	
1	SPECTRUM	false	7		2	-1 eV	0.9153711	7	2	20 eV	[M + H]+	361.222	Q-ToF (LCMS)	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)O	splash10-004i-0900000000-65c74454ce3eb46dd744	Citroflex 4	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000551)	ZFOZVQLOBQUTQQ	361.222	950	15.841	857316097202352851	857316097198158546	20616	
1	SPECTRUM	false	1		2	-1 eV	0.8479156	13	2	-1 eV (corrected -1 eV)	[M + Na]+	371.100	Orbitrap (LCMS)	CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	splash10-059l-9065000000-63bdda72ae157dece8bf	Campathecin	public_spectra_2506:(CCMSLIB00011427902)	VSJKWCGYPAHWDS	371.101	956	15.935	857316097286238939	857316097286238938	20767	
1	SPECTRUM	false	0		2	-1 eV	0.78514904	17	2	-1 eV (corrected -1 eV)	[M + H]+	283.263	Q-ToF (LCMS)	CCCCCCCCC=CCCCCCCCC(=O)O	splash10-0aor-9400000000-4e1217ebaa0bb3b97b1d	Mangrove	public_spectra_2506:(CCMSLIB00006581639)	ZQPPMHVWECSIRJ	283.263	983	16.378	857316097797944075	857316097797944074	21507	
1	SPECTRUM	false	-1		2		0.7897888	17	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	255.232	Orbitrap (LCMS)	C(CCCCCCCC(=O)O)CCCCCCCO	splash10-067i-9310000000-41cf2dfb63ed5fd15378	bmse000700	public_spectra_2506:(CCMSLIB00010122748)	UGAGPNKCDRTDHP	255.232	991	16.521	857316097953133335	857316097948939030	21748	
2	SPECTRUM	false	2		2	-1 eV	0.75213873	26	2	26 eV	[M + H]+	369.125	Orbitrap (LCMS)	CC1=CC=CC=C1OP(=O)(OC2=CC=CC=C2C)OC3=CC=CC=C3C	splash10-014i-1529000000-03109333d2aa2ca9b355	Phosflex 179C	public_spectra_2506:(MSBNK-CASMI_2016-SM883201)	YSMRWXYRXBRSND	369.125	1008	16.805	857316098284483379	857316098284483378	22142	
2	SPECTRUM	false	0		2	-1 eV	0.97533846	3	2	34 eV	[M + H]+	287.222	FTICR (LCMS)	CC(C)C(C(C)(C)COC(=O)C(C)C)OC(=O)C(C)C	splash10-014i-9000000000-6b0ff9eb3edce31d0d32	Kodaflex txib	public_spectra_2506:(MSBNK-Eawag-EQ01074904)	OMVSWZDEEGIJJI	287.222	1012	16.869	857316098364175163	857316098364175162	22264	
1	SPECTRUM	false	15		2	-1 eV	0.56067306	8	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	199.169	Orbitrap (LCMS)	C(CCCCCC(=O)O)CCCCCO	splash10-0a59-9300000000-a36eb924a0e94563c969	12-OH laurate	public_spectra_2506:(CCMSLIB00010119146)	ZDHCZVWCTKTBRY	199.169	1013	16.879	857316098498392903	857316098498392902	22286	
1	SPECTRUM	false	12		2	-1 eV	0.7860791	7	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	239.237	Orbitrap (LCMS)	CCCCCCCCCCCCCCCC(=O)O	splash10-0a4i-9000000000-35f8ac4eda4e54fbda82	Cetylate	public_spectra_2506:(CCMSLIB00011428811)	IPCSVZSSVZVIGE	239.237	1018	16.972	857316098691330903	857316098691330902	22480	
1	SPECTRUM	false	4		2	-1 eV	0.91160583	7	2	20 eV	[M + H]+	361.222	Q-ToF (LCMS)	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)O	splash10-004i-0900000000-65c74454ce3eb46dd744	Citroflex 4	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000551)	ZFOZVQLOBQUTQQ	361.222	1029	17.155	857316099169481595	857316099169481594	22777	
1	SPECTRUM	false	51		2	-1 eV	0.9734079	11	2	20 eV	[M + H]+	403.233	Q-ToF (LCMS)	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C	splash10-004r-0900000000-19aa45f64e6604e07db8	Blo-trol	public_spectra_2506:(MSBNK-Antwerp_Univ-AN111304)	QZCLKYGREBVARF	403.232	1029	17.155	857316099232396159	857316099232396158	22781	
1	SPECTRUM	false	11		2	-1 eV	0.9121985	36	2	-1 eV (corrected -1 eV)	[M + H]+	338.342	N/A	CCCCCCCCC=CCCCCCCCCCCCC(=O)N	splash10-05us-9400000000-475a3842665f8c45498e	Erucylamide	public_spectra_2506:(CCMSLIB00003139394)	UAUDZVJPLUQNMU	338.342	1062	17.693	857316099932844979	857316099932844978	23594	
1	SPECTRUM	false	0		2	-1 eV	0.8429453	17	2	-1 eV (corrected -1 eV)	[M + Na]+	371.100	Orbitrap (LCMS)	CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	splash10-059l-9065000000-63bdda72ae157dece8bf	Campathecin	public_spectra_2506:(CCMSLIB00011427902)	VSJKWCGYPAHWDS	371.101	1077	17.947	857316100088034239	857316100088034238	23964	
1	SPECTRUM	false	11		2	-1 eV	0.94093525	5	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	149.023	Orbitrap (LCMS)	C1=CC=C(C(=C1)C(=O)O)C(=O)O	splash10-0002-3900000000-84befaf1a62e34c8ea31	phthalate	public_spectra_2506:(CCMSLIB00006113214)	XNGIFLGASWRNHJ	149.023	1094	18.239	857316100843009015	857316100838814710	24525	
1	SPECTRUM	false	0		2	-1 eV	0.6244702	11	2	40 eV	[M + H]+	356.352	Bruker Q-ToF (LCMS)	CCCCCCCCCCCCCCCCCCCC(=O)NCCO	splash10-00y0-9001000000-ecc05baf140c176f22f4	Eicosanoyl-EA	public_spectra_2506:(MSBNK-BGC_Munich-RP002403)	AUJVQJHODMISJP	356.352	1100	18.332	857316101073695755	857316101073695754	24643	
1	SPECTRUM	false	3		2	-1 eV	0.610047	10	2	40 eV	[M + H]+	356.352	Bruker Q-ToF (LCMS)	CCCCCCCCCCCCCCCCCCCC(=O)NCCO	splash10-00y0-9001000000-ecc05baf140c176f22f4	Eicosanoyl-EA	public_spectra_2506:(MSBNK-BGC_Munich-RP002403)	AUJVQJHODMISJP	356.352	1108	18.462	857316101195330583	857316101195330582	24829	
1	SPECTRUM	false	18		2	-1 eV	0.8071209	16	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	255.232	Orbitrap (LCMS)	C(CCCCCCCC(=O)O)CCCCCCCO	splash10-067i-9310000000-41cf2dfb63ed5fd15378	bmse000700	public_spectra_2506:(CCMSLIB00010122748)	UGAGPNKCDRTDHP	255.232	1111	18.513	857316101308576803	857316101308576802	24888	
1	SPECTRUM	false	0		2	-1 eV	0.78365535	12	2	47 eV	[M + H]+	311.258	Orbitrap (LCMS)	CC(C)OC(=O)C=C(C)C=CCC(C)CCCC(C)(C)OC	splash10-0apm-9200000000-c8b9108e2264b06b6ab0	Juvemon	public_spectra_2506:(MSBNK-Eawag-EQ01094905)	NFGXHKASABOEEW	311.258	1120	18.662	857316101698647115	857316101694452810	25105	
1	SPECTRUM	false	2		2	-1 eV	0.9043547	15	2	-1 eV (corrected -1 eV)	[M + H]+	267.268	N/A	CCCCCC=CCC=CCCCCCCCCO	splash10-0532-9200000000-78bc33e02e08616f3159	Linoleyl alcohol	public_spectra_2506:(CCMSLIB00003136192)	JXNPEDYJTDQORS	267.268	1129	18.809	857316102025802859	857316102025802858	25281	
1	SPECTRUM	false	10		2	-1 eV	0.5630182	15	2	-1 eV (corrected -1 eV)	[M + H]+	297.279	N/A	CCCCCCC1CC1CCCCCCCCCC(=O)O	splash10-000t-6920000000-c235ee379b473a74464b	lactobacillate	public_spectra_2506:(CCMSLIB00003134803)	IJKRDVKGCQRKBI	297.279	1135	18.917	857316102071940207	857316102071940206	25429	
1	SPECTRUM	false	10		2	-1 eV	0.9398225	5	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	149.023	Orbitrap (LCMS)	C1=CC=C(C(=C1)C(=O)O)C(=O)O	splash10-0002-3900000000-84befaf1a62e34c8ea31	phthalate	public_spectra_2506:(CCMSLIB00006113214)	XNGIFLGASWRNHJ	149.023	1146	19.103	857316102348764295	857316102348764294	25723	
1	SPECTRUM	false	4		2	-1 eV	0.91490155	13	2	-1 eV (corrected -1 eV)	[M + H]+	331.284	N/A	CCCCCCCCCCCCCCCC(=O)OCC(CO)O	splash10-0aba-9000000000-54a153c0be3041cd6dec	Monopalmitin	public_spectra_2506:(CCMSLIB00003135588)	QHZLMUACJMDIAE	331.284	1148	19.139	857316102466204819	857316102466204818	25802	
1	SPECTRUM	false	1		2	-1 eV	0.8501027	14	2	-1 eV (corrected -1 eV)	[M + Na]+	371.100	Orbitrap (LCMS)	CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	splash10-059l-9065000000-63bdda72ae157dece8bf	Campathecin	public_spectra_2506:(CCMSLIB00011427902)	VSJKWCGYPAHWDS	371.101	1186	19.767	857316103686747391	857316103686747390	26716	
1	SPECTRUM	false	0		2	-1 eV	0.5731824	14	2	75 eV	[M + H]+	354.300	Orbitrap (LCMS)	CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(=O)O	splash10-066u-9000000000-4f10f861bf6f84119096	Hamposyl O	public_spectra_2506:(MSBNK-LCSB-LU033605)	DIOYAVUHUXAUPX	354.300	1190	19.837	857316103867102479	857316103867102478	26884	
5	SPECTRUM	false	-1		2		0.8476861	15	2	75 eV	[M + H]+	198.185	Orbitrap (LCMS)	C1CCCCCC(=O)NCCCCC1	splash10-0a4i-9100000000-11f8d6de963cd1b8514d	Nylon 12	public_spectra_2506:(MSBNK-LCSB-LU080705)	JHWNWJKBPDFINM	198.185	1195	19.910	857316103988737307	857316103988737306	26956	
1	SPECTRUM	false	2		2	-1 eV	0.83263034	17	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	209.154	Orbitrap (LCMS)	CC(CCCCCC1C=CC(=O)O1)C(C)O	splash10-05ox-9000000000-4e712abd8366ea8d42fd	5-(7-Hydroxy-6-methyloctyl)-2(5H)-furanone	public_spectra_2506:(BRUNGS_NIHNP_01532)	AEPMKZIOUKHDOO	209.154	1195	19.910	857316104030680351	857316104030680350	26968	
1	SPECTRUM	false	0		2	-1 eV	0.72912335	15	2	-1 eV (corrected -1 eV)	[M + H]+	283.263	Q-ToF (LCMS)	CCCCCCCCC=CCCCCCCCC(=O)O	splash10-0aor-9400000000-4e1217ebaa0bb3b97b1d	Mangrove	public_spectra_2506:(CCMSLIB00006581639)	ZQPPMHVWECSIRJ	283.263	1224	20.395	857316104680797531	857316104680797530	27683	
1	SPECTRUM	false	8		2	-1 eV	0.8354529	12	2	-1 eV (corrected -1 eV)	[M + H]+	327.195	N/A	CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O	splash10-00kr-1961000000-16f1e1aaaf9e40a5feaa	Benzon OO	public_spectra_2506:(CCMSLIB00003139645)	QUAMTGJKVDWJEQ	327.195	1225	20.422	857316104718546271	857316104718546270	27731	
1	SPECTRUM	false	6		2	-1 eV	0.91512364	36	2	-1 eV (corrected -1 eV)	[M + H]+	338.342	N/A	CCCCCCCCC=CCCCCCCCCCCCC(=O)N	splash10-05us-9400000000-475a3842665f8c45498e	Erucylamide	public_spectra_2506:(CCMSLIB00003139394)	UAUDZVJPLUQNMU	338.342	1246	20.766	857316105309943187	857316105305748882	28269	
1	SPECTRUM	false	0		2	-1 eV	0.8426144	14	2	-1 eV (corrected -1 eV)	[M + Na]+	371.100	Orbitrap (LCMS)	CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	splash10-059l-9065000000-63bdda72ae157dece8bf	Campathecin	public_spectra_2506:(CCMSLIB00011427902)	VSJKWCGYPAHWDS	371.101	1279	21.314	857316106513708539	857316106513708538	29072	
2	SPECTRUM	false	1		2	-1 eV	0.77264225	19	2	-1 eV (corrected -1 eV)	[M + H3N + H]+	628.187	Bruker Q-ToF (LCMS)	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O	splash10-0adj-0196100000-64cd523d5ecce5fc4be8	Luteolin 3'',4''-diglucoside	public_spectra_2506:(CCMSLIB00000847749)	XKAYFELZCPZDEK	628.194	1279	21.314	857316106568234495	857316106568234494	29086	
1	SPECTRUM	false	28		2	-1 eV	0.92342037	29	2	-1 eV (corrected -1 eV)	[M + H]+	338.342	N/A	CCCCCCCCC=CCCCCCCCCCCCC(=O)N	splash10-05us-9400000000-475a3842665f8c45498e	Erucylamide	public_spectra_2506:(CCMSLIB00003139394)	UAUDZVJPLUQNMU	338.342	1291	21.511	857316106756978191	857316106756978190	29420	
3	SPECTRUM	false	5		2	-1 eV	0.7981569	8	2	20 eV	[M + H]+	371.316	Q-ToF (LCMS)	CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC	splash10-0nmi-5900000000-ea9cd9da0fda1047bad1	Mollan S	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112104)	SAOKZLXYCUGLFA	371.316	1298	21.632	857316106798921235	857316106798921234	29582	
1	SPECTRUM	false	-1		2		0.5672938	33	2	-1 eV (corrected -1 eV)	[M + H]+	350.342	Orbitrap (LCMS)	CCCCCC=CCC=CCCCCCCCC(=O)NCCCCC	splash10-0f79-9423000000-a848a93e6ab460a95b16	pentan-1-amine_(9E,12E)-octadeca-9,12-dienoyl chloride	public_spectra_2506:(CCMSLIB00012472353)	MXRZJYMPTOMQEY	350.342	1304	21.737	857316106920556063	857316106920556062	29660	
1	SPECTRUM	false	0		2	-1 eV	0.8117675	7	2	-1 eV (corrected -1 eV)	[M + H]+	259.190	N/A	CCCCOC(=O)CCCCC(=O)OCCCC	splash10-0imi-1900000000-9c528cd70e97fff9f423	Cetiol B	public_spectra_2506:(CCMSLIB00003135657)	XTJFFFGAUHQWII	259.191	1309	21.811	857316106962499107	857316106962499106	29738	
1	SPECTRUM	false	243		2	-1 eV	0.9326806	32	2	-1 eV (corrected -1 eV)	[M + H]+	338.342	N/A	CCCCCCCCC=CCCCCCCCCCCCC(=O)N	splash10-05us-9400000000-475a3842665f8c45498e	Erucylamide	public_spectra_2506:(CCMSLIB00003139394)	UAUDZVJPLUQNMU	338.342	1331	22.178	857316107495175743	857316107495175742	30216	
1	SPECTRUM	false	2		2	-1 eV	0.9826916	5	2	20 eV	[M + H]+	419.316	Q-ToF (LCMS)	CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C	splash10-05fs-9300000000-dccefc6e3e6b6ec9d1e8	Palatinol N-d4	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112504)	HBGGXOJOCNVPFY	419.315	1361	22.676	857316107893634659	857316107893634658	30715	
1	SPECTRUM	false	90		2	-1 eV	0.9938403	5	2	20 eV	[M + H]+	419.316	Q-ToF (LCMS)	CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C	splash10-05fs-9300000000-dccefc6e3e6b6ec9d1e8	Palatinol N-d4	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112504)	HBGGXOJOCNVPFY	419.315	1371	22.853	857316107985909355	857316107985909354	30836	
1	SPECTRUM	false	38		2	-1 eV	0.9868008	5	2	20 eV	[M + H]+	419.316	Q-ToF (LCMS)	CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C	splash10-05fs-9300000000-dccefc6e3e6b6ec9d1e8	Palatinol N-d4	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112504)	HBGGXOJOCNVPFY	419.315	1378	22.963	857316108111738487	857316108111738486	30934	
1	SPECTRUM	false	2		2	-1 eV	0.92466104	5	2	20 eV	[M + H]+	419.316	Q-ToF (LCMS)	CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C	splash10-05fs-9300000000-dccefc6e3e6b6ec9d1e8	Palatinol N-d4	public_spectra_2506:(MSBNK-Antwerp_Univ-AN112504)	HBGGXOJOCNVPFY	419.316	1398	23.292	857316108195624575	857316108195624574	31261	
1	SPECTRUM	false	-1		2		0.76443356	13	2	40 eV	[M + H]+	413.363	Q-ToF (LCMS)	CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC	splash10-0a4j-9200000000-f35dd253b3a7c4df6b3e	Emery 2958	public_spectra_2506:(MSBNK-EPA-ENTACT_AGILENT000158)	ZDWGXBPVPXVXMQ	413.363	1411	23.519	857316108275316359	857316108275316358	31452	
