spectralMatchRank	spectrumType	analogHit	querySpectrumIndex	querySpectrumScanNumber	querySpectrumMsLevel	querySpectrumCE	similarity	sharedPeaks	referenceMsLevel	referenceCE	referenceAdduct	referencePrecursorMz	referenceInstrument	referenceSmiles	referenceSplash	referenceName	referenceLinks	InChIkey2D	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	SPECTRUM	true	0		2	-1 eV	0.77627087	8	2	-1 eV (corrected -1 eV)	[M + K]+	447.080	FTICR (LCMS)	CC1=CC(=CC(=C1C(=O)OC2C(C(OC2N3C=CC(=O)NC3=O)CO)O)OC)O	null-null-null-null		public_spectra_2506:(CCMSLIB00004700467)	RARUJUZFKGDIOM	448.275	326	5.437	857316080370609583	857316080370609582	5859	
1	SPECTRUM	true	0		2	-1 eV	0.7815644	6	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-9700000000-90eea70ae3ee153baa75	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003138415)	PSVXZQVXSXSQRO	386.238	327	5.443	857316080420941235	857316080420941234	5763	
1	SPECTRUM	true	-1		2		0.63837415	12	2	60 eV	[M + H]+	251.185	Orbitrap (LCMS)	CCC(CO)(CO)COCC(CC)(CO)CO	splash10-00lr-9000000000-37f4cf7385e02ce3c349	Ditrimethylolpropane	public_spectra_2506:(MSBNK-LCSB-LU043904)	WMYINDVYGQKYMI	267.144	328	5.459	857316080475467191	857316080471272886	5823	
6	SPECTRUM	true	0		2	-1 eV	0.9138168	7	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-9700000000-90eea70ae3ee153baa75	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003138415)	PSVXZQVXSXSQRO	416.285	329	5.490	857316080525798843	857316080525798842	5953	
1	SPECTRUM	true	-1		2		0.6896474	6	2	-1 eV (corrected -1 eV)	[M + K]+	285.052	FTICR (LCMS)	CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O	null-null-null-null	Columbianetin	public_spectra_2506:(CCMSLIB00004695093)	YRAQEMCYCSSHJG	371.228	330	5.501	857316080576130495	857316080576130494	5950	
1	SPECTRUM	true	-1		2		0.7921635	7	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-9700000000-90eea70ae3ee153baa75	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003138415)	PSVXZQVXSXSQRO	430.265	334	5.565	857316080685182407	857316080685182406	6056	
1	SPECTRUM	true	11		2	-1 eV	0.782956	22	2	-1 eV (corrected -1 eV)	[M + H]+	181.122	Orbitrap (LCMS)	CC1(CCCC2(C1=CC(=O)O2)C)C	splash10-052f-9300000000-126e503d65106873985c	Actinidiolide, dihydro-	public_spectra_2506:(BRUNGS_MCEBIO_07552)	IMKHDCBNRDRUEB	167.107	335	5.581	857316080743902667	857316080743902666	5987	
1	SPECTRUM	true	5		2	-1 eV	0.8200679	21	2	-1 eV (corrected -1 eV)	[M + H]+	217.143	Orbitrap (LCMS)	CCC(CC1CCC(O1)C(C)C(=O)O)O	splash10-05qc-9000000000-ae3de59d86b4dc4a633e	Homononactinic acid	public_spectra_2506:(BRUNGS_NIHNP_01399)	HTCUURQJNZBKIA	171.102	335	5.585	857316080806817231	857316080802622926	6017	
2	SPECTRUM	true	-1		2		0.4525932	7	2	-1 eV (corrected -1 eV)	[M + K]+	329.115	FTICR (LCMS)	CC1=CC2C(C(CC(=CCC1)C)OC(=O)C)C(=C)C(=O)O2	null-null-null-null	Tulipinolide	public_spectra_2506:(CCMSLIB00004696962)	UPNVKIZABMRHNR	356.228	340	5.665	857316080962006491	857316080957812186	6250	
5	SPECTRUM	true	0		2	-1 eV	0.94106704	6	2	-1 eV (corrected -1 eV)	[M + H]+	459.280	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-9600000000-64cd347fe8e46b4cc0c5	Polyoxyethylene (10)	public_spectra_2506:(CCMSLIB00003135910)	DTPCFIHYWYONMD	460.312	340	5.667	857316081020726751	857316081016532446	6266	
1	SPECTRUM	true	0		2	-1 eV	0.9184952	6	2	-1 eV (corrected -1 eV)	[M + Na]+	283.105	FTICR (LCMS)	C1CC2C(=O)NC(C(=O)N2C1)CC3=CC=C(C=C3)O	null-null-null-null	Maculosin	public_spectra_2506:(CCMSLIB00004710906)	LSGOTAXPWMCUCK	415.254	341	5.680	857316081071058403	857316081071058402	6260	
1	SPECTRUM	true	34		2	-1 eV	0.67574215	9	2	60 eV	[M + H]+	251.185	Orbitrap (LCMS)	CCC(CO)(CO)COCC(CC)(CO)CO	splash10-00lr-9000000000-37f4cf7385e02ce3c349	Ditrimethylolpropane	public_spectra_2506:(MSBNK-LCSB-LU043904)	WMYINDVYGQKYMI	311.206	350	5.829	857316081138167271	857316081133972966	6396	
6	SPECTRUM	true	-1		2		0.91998255	9	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-9700000000-90eea70ae3ee153baa75	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003138415)	PSVXZQVXSXSQRO	504.338	355	5.919	857316081255607791	857316081255607790	6653	
5	SPECTRUM	true	-1		2		0.75366	6	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-001r-6900000000-d8f4a27e14e2ad6b1f23	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003135327)	PSVXZQVXSXSQRO	400.254	357	5.955	857316081322716659	857316081318522354	6703	
1	SPECTRUM	true	1		2	-1 eV	0.74882865	12	2	49 eV	[M + H]+	164.082	Orbitrap (LCMS)	COCN1C2=CC=CC=C2N=N1	splash10-0udi-9000000000-a59f78665a0e9004eecf	Maybridge3_003481	public_spectra_2506:(MSBNK-Eawag-EQ318308)	QEIXBXXKTUNWDK	136.084	359	5.980	857316081373048311	857316081373048310	6753	
1	SPECTRUM	true	0		2	-1 eV	0.6652042	11	2	60 eV	[M + H]+	251.185	Orbitrap (LCMS)	CCC(CO)(CO)COCC(CC)(CO)CO	splash10-00lr-9000000000-37f4cf7385e02ce3c349	Ditrimethylolpropane	public_spectra_2506:(MSBNK-LCSB-LU043904)	WMYINDVYGQKYMI	311.206	365	6.077	857316081524043267	857316081519848962	7024	
7	SPECTRUM	true	11		2	-1 eV	0.9428399	8	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-001r-6900010000-1754a9999dad3e2f1b53	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003136774)	PSVXZQVXSXSQRO	592.390	366	6.105	857316081578569223	857316081578569222	6911	
3	SPECTRUM	true	-1		2		0.779293	6	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-001r-6900000000-d8f4a27e14e2ad6b1f23	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003135327)	PSVXZQVXSXSQRO	444.280	367	6.121	857316081687621135	857316081683426830	7097	
2	SPECTRUM	true	16		2	-1 eV	0.71423984	7	2	-1 eV (corrected -1 eV)	[M + H]+	415.254	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-000i-9200000000-584c3589e41a9e4f353b	Epitope ID:159256	public_spectra_2506:(CCMSLIB00003135946)	YZUUTMGDONTGTN	355.233	371	6.175	857316081809255959	857316081809255958	7041	
1	SPECTRUM	true	5		2	-1 eV	0.8040701	6	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	135.117	Orbitrap (LCMS)	CC1=CCC(CC1O)C(=C)C	splash10-0a4l-5900000000-2f05db552ebf64ca29b4	carveols	public_spectra_2506:(CCMSLIB00010125872)	BAVONGHXFVOKBV	95.086	374	6.228	857316081951862303	857316081951862302	7325	
1	SPECTRUM	true	0		2	-1 eV	0.526647	21	2	33 eV	[M + H]+	222.043	Orbitrap (LCMS)	C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl	splash10-0fr7-9400000000-1d3cb6801691c3caa772	Burex-d5	public_spectra_2506:(MSBNK-Eawag-EQ00008805)	WYKYKTKDBLFHCY	227.074	374	6.233	857316082014776867	857316082014776866	7222	
2	SPECTRUM	true	0		2	-1 eV	0.93824285	6	2	-1 eV (corrected -1 eV)	[M + H]+	459.280	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-9600000000-64cd347fe8e46b4cc0c5	Polyoxyethylene (10)	public_spectra_2506:(CCMSLIB00003135910)	DTPCFIHYWYONMD	636.416	377	6.291	857316082069302823	857316082065108518	7441	
1	SPECTRUM	true	2		2	-1 eV	0.86347073	14	2	35 eV	[M + H]+	290.139	Orbitrap (LCMS)	CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)O	splash10-066r-2900000000-5edd3868a2d5ad56b6e3	benzoylecgonine	public_spectra_2506:(MSBNK-Eawag-EA282305)	GVGYEFKIHJTNQZ	304.154	381	6.357	857316082123828779	857316082119634474	7590	
1	SPECTRUM	true	0		2	-1 eV	0.7318296	11	2	21 eV	[M + H]+	152.107	FTICR (LCMS)	CC(CC1=CC=C(C=C1)O)N	splash10-0a6s-9300000000-ffe62efdb5dd3fbd7400	Pedrolon	public_spectra_2506:(MSBNK-Eawag-EQ01087208)	GIKNHHRFLCDOEU	163.039	382	6.368	857316082182549039	857316082182549038	7592	
1	SPECTRUM	true	9		2	-1 eV	0.82416415	22	2	75 eV	[M + H]+	167.107	Orbitrap (LCMS)	CCCCCC1=CC=CC(=O)O1	splash10-014j-9000000000-0f9ccb86c90d454fe753	6-Amyl-2-pyrone	public_spectra_2506:(MSBNK-LCSB-LU079505)	MAUFTTLGOUBZNA	169.122	383	6.388	857316082299989559	857316082299989558	7622	
1	SPECTRUM	true	4		2	-1 eV	0.54554236	8	2	-1 eV (corrected -1 eV)	[M + H]+	415.139	Orbitrap (LCMS)	CC12CCCC(O1)C3=C(O2)C(=C4C(=C3O)C(=O)C5=C(O4)C=CC(=C5OC)OC)OC	null-null-null-null	Compound NP-012318	public_spectra_2506:(CCMSLIB00005722308)	NSNKDXYBGHRIGH	256.170	387	6.453	857316082358709819	857316082358709818	7613	
1	SPECTRUM	true	0		2	-1 eV	0.57763565	6	2	-1 eV (corrected -1 eV)	[M + H]+	502.224	Orbitrap (LCMS)	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)N)OC3C(OC(C(C3O)N)O)CO)CO)N)O)O)O	splash10-03la-8901000000-750eb73e501f98c17c5c	D-Glucosaminide	public_spectra_2506:(BRUNGS_MCEBIO_07880)	RQFQJYYMBWVMQG	318.196	388	6.465	857316082417430079	857316082417430078	7727	
3	SPECTRUM	true	-1		2		0.9314796	8	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-001r-6900010000-1754a9999dad3e2f1b53	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003136774)	PSVXZQVXSXSQRO	680.442	388	6.470	857316082471956035	857316082467761730	7735	
3	SPECTRUM	true	19		2	-1 eV	0.76537806	6	2	-1 eV (corrected -1 eV)	[M + H]+	415.254	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-000i-9200000000-584c3589e41a9e4f353b	Epitope ID:159256	public_spectra_2506:(CCMSLIB00003135946)	YZUUTMGDONTGTN	399.259	389	6.476	857316082526481991	857316082526481990	7665	
1	SPECTRUM	true	2		2	-1 eV	0.8762559	7	2	121 eV	[M + H]+	337.227	Orbitrap (LCMS)	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3	splash10-0ufs-9200000000-ff2c211a084a5f124781	Fentanil	public_spectra_2506:(MSBNK-Eawag-EQ364009)	PJMPHNIQZUBGLI	134.071	390	6.505	857316082656505423	857316082656505422	7792	
1	SPECTRUM	true	0		2	-1 eV	0.7047154	11	2	-1 eV (corrected -1 eV)	[M - H2O + H]+	280.133	Orbitrap (LCMS)	COC1=CC=C(C=C1)C(CNC(=O)C=CC2=CC=CC=C2)O	splash10-0uea-6900000000-14b384fb5d11e36a952d	Aegelin	public_spectra_2506:(BRUNGS_MCEBIO_07556)	QRFDENJATPJOKG	191.070	391	6.510	857316082593590859	857316082589396554	7716	
1	SPECTRUM	true	0		2	-1 eV	0.7557749	26	2	-1 eV (corrected -1 eV)	[M + Na]+	303.229	Orbitrap (LCMS)	C1CC(C=C1)CCCCCCCCCCCCC(=O)O	splash10-00lv-9200000000-c1b2b2ecb917a972bb2c	Spectrum_001409	public_spectra_2506	XMVQWNRDPAAMJB	281.175	392	6.529	857316082765557335	857316082765557334	7834	
1	SPECTRUM	true	0		2	-1 eV	0.8313406	11	2	-1 eV (corrected -1 eV)	[M + H]+	432.174	Orbitrap (LCMS)	C1C2CC3CC1CC(C2)(C3)C(=O)NC4=CC5=C(C=C4)N=C(S5)NC(=O)C6=CC=CC=C6	splash10-0pba-9500000000-933ab91198db9e1133ba	N-(2-benzamido-1,3-benzothiazol-6-yl)adamantane-1-carboxamide	public_spectra_2506:(BRUNGS_MCEBIO_03488)	MVSSJPGNLQPWSW	161.060	393	6.549	857316082820083291	857316082820083290	7873	
1	SPECTRUM	true	20		2	-1 eV	0.79507065	15	2	-1 eV (corrected -1 eV)	[M + H]+	259.096	Orbitrap (LCMS)	CC(=C)C1C(O1)C2=C(C=CC3=C2OC(=O)C=C3)OC	splash10-0f89-1900000000-620d37af578fe6ea0c97	Phebalosin	public_spectra_2506:(BRUNGS_NIHNP_00356)	YTDNHMHONBWCBV	191.071	395	6.587	857316082874609247	857316082874609246	7946	
1	SPECTRUM	true	1		2	-1 eV	0.7976078	18	2	-1 eV (corrected -1 eV)	[M + H]+	432.174	Orbitrap (LCMS)	C1C2CC3CC1CC(C2)(C3)C(=O)NC4=CC5=C(C=C4)N=C(S5)NC(=O)C6=CC=CC=C6	splash10-0pba-9500000000-933ab91198db9e1133ba	N-(2-benzamido-1,3-benzothiazol-6-yl)adamantane-1-carboxamide	public_spectra_2506:(BRUNGS_MCEBIO_03488)	MVSSJPGNLQPWSW	183.102	396	6.597	857316082929135203	857316082924940898	7886	
5	SPECTRUM	true	-1		2		0.5208271	6	2	10 eV	[M + H]+	159.138	Bruker Q-ToF (LCMS)	CCCCCCCCC(=O)O	splash10-052r-9500000000-1d814a69f8f26a9c7ae2	nonylate	public_spectra_2506:(MSBNK-BGC_Munich-RP023901)	FBUKVWPVBMHYJY	141.091	396	6.606	857316082983661159	857316082979466854	7966	
1	SPECTRUM	true	13		2	-1 eV	0.38937315	10	2	-1 eV (corrected -1 eV)	[M + K]+	865.398	FTICR (LCMS)	CC(C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C(=O)O)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C(CC=C(C)CO)O	null-null-null-null	6-({7-carboxy-15-	public_spectra_2506:(CCMSLIB00004710986)	JBNMHJLAARQCFY	190.071	396	6.607	857316083096907375	857316083092713070	8003	
1	SPECTRUM	true	36		2	-1 eV	0.6316423	6	2	24 eV	[M + H]+	150.128	Orbitrap (LCMS)	CC(C)(CC1=CC=CC=C1)N	splash10-00kf-9000000000-4cb4fd11e886313cb557	Adipex-P	public_spectra_2506:(MSBNK-HBM4EU-HB002012)	DHHVAGZRUROJKS	149.045	396	6.608	857316083164016243	857316083159821938	8000	
1	SPECTRUM	true	13		2	-1 eV	0.65555394	15	2	-1 eV (corrected -1 eV)	[M + H3N + H]+	314.196	Orbitrap (LCMS)	CC(=CCC1C(O1)(C)C2(C(C(=O)CCC23CO3)OC)O)C	splash10-014i-9000000000-8feb168c66d829867aae	8-hydroxy-7-methoxy-8-[2-methyl-3-(3-methylbut-2-enyl)oxiran-2-yl]-2-oxaspiro[2.5]octan-6-one	public_spectra_2506:(BRUNGS_NIHNP_03190)	NESRXFGQJARQNM	167.056	397	6.609	857316083231125111	857316083231125110	8002	
1	SPECTRUM	true	1		2	-1 eV	0.42431933	11	2	25 eV	[M + H]+	139.039	Orbitrap (LCMS)	C1=CC=C(C(=C1)C(=O)O)O	splash10-01b9-9700000000-e00d66b41e77653cb63f	Domerine	public_spectra_2506:(MSBNK-Eawag-EQ369606)	YGSDEFSMJLZEOE	177.040	397	6.610	857316083289845371	857316083289845370	7989	
1	SPECTRUM	true	0		2	-1 eV	0.7391014	6	2	-1 eV (corrected -1 eV)	[M + H]+	415.254	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-000i-9200000000-584c3589e41a9e4f353b	Epitope ID:159256	public_spectra_2506:(CCMSLIB00003135946)	YZUUTMGDONTGTN	340.209	397	6.622	857316083344371327	857316083340177022	8049	
1	SPECTRUM	true	2		2	-1 eV	0.3844586	6	2	-1 eV (corrected -1 eV)	[M + H]+	312.149	Orbitrap (LCMS)	C1CCC(CC1)N2C(=NN=N2)SCC(=O)N3CCOCC3	splash10-014i-9800000000-529ac3f12ec9a97bcd1d	Oprea1_120932	public_spectra_2506:(BRUNGS_MCESCAF_03967)	CIUVLAOKVYFLDP	213.160	398	6.627	857316083407285891	857316083407285890	8012	
3	SPECTRUM	true	20		2	-1 eV	0.781236	6	2	-1 eV (corrected -1 eV)	[M + H]+	341.280	Orbitrap (LCMS)	C1CCC(CC1)NC(=O)NCCCCCCCCCCCC(=O)O	splash10-014i-7891000000-b77ac0b9a3f939af2f08	Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-	public_spectra_2506:(BRUNGS_MCEBIO_05087)	HPTJABJPZMULFH	213.160	403	6.721	857316083478589063	857316083474394758	8226	
5	SPECTRUM	true	38		2	-1 eV	0.7958133	6	2	-1 eV (corrected -1 eV)	[M + H]+	415.254	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-000i-9200000000-584c3589e41a9e4f353b	Epitope ID:159256	public_spectra_2506:(CCMSLIB00003135946)	YZUUTMGDONTGTN	443.285	403	6.721	857316083533115019	857316083533115018	8020	
4	SPECTRUM	true	126		2	-1 eV	0.78243417	6	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-001r-6900000000-d8f4a27e14e2ad6b1f23	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003135327)	PSVXZQVXSXSQRO	488.343	403	6.722	857316083600223887	857316083596029582	8087	
3	SPECTRUM	true	6		2	-1 eV	0.78975767	6	2	-1 eV (corrected -1 eV)	[M + H]+	415.254	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-000i-9200000000-584c3589e41a9e4f353b	Epitope ID:159256	public_spectra_2506:(CCMSLIB00003135946)	YZUUTMGDONTGTN	460.312	404	6.727	857316083654749843	857316083654749842	8067	
3	SPECTRUM	true	0		2	-1 eV	0.6096691	7	2	-1 eV (corrected -1 eV)	[M + H]+	502.224	Orbitrap (LCMS)	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)N)OC3C(OC(C(C3O)N)O)CO)CO)N)O)O)O	splash10-03la-8901000000-750eb73e501f98c17c5c	D-Glucosaminide	public_spectra_2506:(BRUNGS_MCEBIO_07880)	RQFQJYYMBWVMQG	362.222	407	6.778	857316083763801755	857316083759607450	8296	
3	SPECTRUM	true	0		2	-1 eV	0.73956937	6	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-001r-6900000000-d8f4a27e14e2ad6b1f23	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003135327)	PSVXZQVXSXSQRO	384.235	415	6.913	857316083814133407	857316083814133406	8516	
1	SPECTRUM	true	10		2	-1 eV	0.59035224	6	2	-1 eV (corrected -1 eV)	[M + H]+	303.137	Orbitrap (LCMS)	CC(C)(C)OC(=O)N1CC(CC1C(=O)N2CCSC2)O	splash10-0f79-9040000000-5eaf9b20c7270bae10c9	2382064-24-4	public_spectra_2506:(BRUNGS_MCESCAF_04038)	CABJFRFFUZMDSS	142.123	416	6.929	857316083931573927	857316083927379622	8543	
2	SPECTRUM	true	81		2	-1 eV	0.8321314	6	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-7900000000-a5cdaeb8a813703dc5db	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003138800)	PSVXZQVXSXSQRO	532.369	416	6.940	857316083986099883	857316083986099882	8570	
21	SPECTRUM	true	44		2	-1 eV	0.81919384	6	2	-1 eV (corrected -1 eV)	[M + H]+	415.254	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-000i-9200000000-584c3589e41a9e4f353b	Epitope ID:159256	public_spectra_2506:(CCMSLIB00003135946)	YZUUTMGDONTGTN	487.311	416	6.942	857316084040625839	857316084036431534	8573	
3	SPECTRUM	true	-1		2		0.8136304	7	2	-1 eV (corrected -1 eV)	[M + H]+	299.233	Orbitrap (LCMS)	CCCCCCCC=CC(=O)NCCCCC(C(=O)O)N	splash10-001r-5900000000-f75384f504c9d6260452	L-lysine_(E) -dec-2-enoyl chloride	public_spectra_2506:(CCMSLIB00012472351)	KALOTFZSTYHNHE	504.338	417	6.952	857316084086763187	857316084086763186	8593	
1	SPECTRUM	true	2		2	-1 eV	0.91917694	6	2	37 eV	[M + H]+	411.108	Orbitrap (LCMS)	CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	splash10-001i-0900000000-8dda3c3ef0f4f625a058	Motivell	public_spectra_2506:(MSBNK-Eawag-EA012910)	RTCOGUMHFFWOJV	417.146	418	6.964	857316084137094839	857316084132900534	8615	
1	SPECTRUM	true	-1		2		0.8098727	6	2	13 eV	[M + H]+	163.112	FTICR (LCMS)	CCCCC(=O)C1=CC=CC=C1	splash10-0a4i-9100000000-f62117ef26c250088d10	Valerophenone	public_spectra_2506:(MSBNK-Eawag-EQ01075205)	XKGLSKVNOSHTAD	127.112	420	7.000	857316084233563839	857316084229369534	8601	
3	SPECTRUM	true	0		2	-1 eV	0.72532195	6	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-001r-6900000000-d8f4a27e14e2ad6b1f23	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003135327)	PSVXZQVXSXSQRO	406.249	423	7.045	857316084279701187	857316084279701186	8748	
1	SPECTRUM	true	0		2	-1 eV	0.9623169	12	2	60 eV	[M + H]+	274.274	Orbitrap (LCMS)	CCCCCCCCCCCCN(CCO)CCO	splash10-05g0-9100000000-7b22eec46ecebb691754	Lauryldiethanolamine	public_spectra_2506:(MSBNK-LCSB-LU030804)	NKFNBVMJTSYZDV	218.212	427	7.113	857316084376170187	857316084376170186	8871	
4	SPECTRUM	true	0		2	-1 eV	0.6138815	6	2	-1 eV (corrected -1 eV)	[M + H]+	258.279	Orbitrap (LCMS)	CCCCCCCCCCCCCC[N+](C)(C)[O-]	splash10-0a4i-9020000000-67d9f8cdaaae8da6b0db	Myristamine oxide	public_spectra_2506:(CCMSLIB00012728820)	ONHFWHCMZAJCFB	174.185	427	7.117	857316084430696143	857316084430696142	8880	
29	SPECTRUM	true	-1		2		0.8406202	6	2	-1 eV (corrected -1 eV)	[M + H]+	459.280	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-9600000000-64cd347fe8e46b4cc0c5	Polyoxyethylene (10)	public_spectra_2506:(CCMSLIB00003135910)	DTPCFIHYWYONMD	531.338	428	7.129	857316084485222099	857316084481027794	8901	
4	SPECTRUM	true	87		2	-1 eV	0.8110385	12	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-001r-6900000000-d8f4a27e14e2ad6b1f23	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003135327)	PSVXZQVXSXSQRO	576.395	428	7.130	857316084548136663	857316084548136662	8904	
5	SPECTRUM	true	-1		2		0.8170489	7	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-001r-6900010000-1754a9999dad3e2f1b53	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003136774)	PSVXZQVXSXSQRO	548.364	428	7.140	857316084602662619	857316084602662618	8913	
3	SPECTRUM	true	0		2	-1 eV	0.6911664	6	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-6900010000-972475c0af2df72e7d4f	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003136783)	PSVXZQVXSXSQRO	428.262	430	7.166	857316084648799967	857316084648799966	8963	
1	SPECTRUM	true	1		2	-1 eV	0.87270856	11	2	-1 eV (corrected -1 eV)	[M + H]+	432.174	Orbitrap (LCMS)	C1C2CC3CC1CC(C2)(C3)C(=O)NC4=CC5=C(C=C4)N=C(S5)NC(=O)C6=CC=CC=C6	splash10-0pba-9500000000-933ab91198db9e1133ba	N-(2-benzamido-1,3-benzothiazol-6-yl)adamantane-1-carboxamide	public_spectra_2506:(BRUNGS_MCEBIO_03488)	MVSSJPGNLQPWSW	161.060	436	7.269	857316084799794923	857316084799794922	9151	
3	SPECTRUM	true	0		2	-1 eV	0.7456943	7	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-6900010000-972475c0af2df72e7d4f	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003136783)	PSVXZQVXSXSQRO	450.275	437	7.278	857316084850126575	857316084845932270	9174	
7	SPECTRUM	true	18		2	-1 eV	0.87825906	6	2	-1 eV (corrected -1 eV)	[M + H]+	459.280	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-9600000000-64cd347fe8e46b4cc0c5	Polyoxyethylene (10)	public_spectra_2506:(CCMSLIB00003135910)	DTPCFIHYWYONMD	575.364	438	7.304	857316084963372791	857316084963372790	9211	
2	SPECTRUM	true	46		2	-1 eV	0.8110761	6	2	-1 eV (corrected -1 eV)	[M + H]+	459.280	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-0019-9600000000-64cd347fe8e46b4cc0c5	Polyoxyethylene (10)	public_spectra_2506:(CCMSLIB00003135910)	DTPCFIHYWYONMD	620.421	438	7.308	857316085026287355	857316085022093050	9215	
3	SPECTRUM	true	3		2	-1 eV	0.82004005	6	2	-1 eV (corrected -1 eV)	[M + H]+	503.306	N/A	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	splash10-001r-6900010000-1754a9999dad3e2f1b53	Undecaethylene glycol	public_spectra_2506:(CCMSLIB00003136774)	PSVXZQVXSXSQRO	592.390	439	7.317	857316085080813311	857316085080813310	9242	
